review,sentiment
満足した点は、1)お部屋が広く、マッサージチェアーが設置されていたこと2)大浴場があったこと3)夜の食事がバイキングであったこと4)朝夕食付きでリーズナブルなこと5)一階のビジネスルームが使用できたこと等々です。,positive
お蕎麦も信州らしいコシのあるお蕎麦で大変美味しく、また他の料理も一つ一つがみんな美味しかったので、妻や義妹もかなり嬉しそうでした。,positive
とても気持ち良く極上の時間を過ごせました。,positive
食事時間が17:00~19:00、チェックインは18:00までとなっていますが、食事時間が少々短いのでは?,negative
ちなみにカギはカードキーで、エレベーターの中のボタンを押すさいにも使います。,neutral
食事無しプランだったが、事前連絡で翌日の朝食対応していただけた。,positive
ホテルでの懇親会のあと都町に二次会に行きましたが歩いて行ける距離です。,positive
疲れた身体をゆっくりとワンコも気兼ねなくゆっくりとくつろげました。,positive
食事とサービスが良いのだから、建物の改装を強くお勧めしたい。,neutral
重い荷物を持っての移動が最小限で済み、移動時間も短縮できるのでとても助かります。,positive
障害のある私には貸切り風呂も部屋食もサービスも本当に有り難く帰りに体調が悪くなりチェックアウトも快く延ばして下さり、助かりました。,positive
ロッカーが小さいのが不満だけど、男一人での宿泊なら、ここで充分。,neutral
チェックインは過去の履歴より住所等を確認するだけでOK。,positive
日間賀島は何もないので、美味しい海の幸を食べて、のんびりする方にお勧めかと思います。,neutral
家の様な感覚で使っています。,neutral
唯一残念だったのは風呂後に凉しむ為、寝室の空調をパワーモードで運転したらしばらくしてベッド上と床に黒い埃で真っ黒に・・・,negative
それぞれに良さがあり堪能できます。,positive
1点だけ、エアコンの調整が少々難しかったです。。。,negative
部屋に上がる階段が些か急なので、足腰膝が悪く非常に歩行困難な方や、自分で階段を上り下りできない方にはお勧めしません。,negative
晩ご飯が少し遅れたのが残念でしたけど、小さい子供がいるためメニューにないおにぎりを頼んだら、作ってもらえたことがうれしかったです。,neutral
吸わない人は煙草のにおいに敏感なので、時代的にも、全室禁煙にして、喫煙ルームを別途設けてもいいのではと思いました。,negative
軽く部屋の説明をうけ、エレベーターまで案内をしてくれました。,positive
でも、コストが安い為全然気になりませんでした。,positive
同じく捕まるところのまったくないベッド回り。,negative
ただ、最上階のせいか、夜中の12時頃から朝の4時頃までパキパキという割りばしが折れるような音が天井のあちらこちらから不定期に発生していて寝不足でした。,negative
手続き中ご用意いただいた冷茶も他ではありそうでないサービス!,positive
源泉そのまま使っている分湯温は熱いのですが、浴場に貼ってあある入浴の仕方を守れば、気持ち良く温泉を楽しむことができ、温泉効果でその後も湯ざめをすることはほとんどありません。,positive
